PreprocessedSeries,Classe
-0.62414803246497,False
-0.2507791085353875,True
-0.3441213395177831,False
0.21593204637659066,False
-0.2196650315412556,False
0.21593204637659066,False
-0.06409464657059621,True
0.40261650834138196,True
-0.5308058014825743,False
-0.2196650315412556,False
0.2781602003648544,False
0.060361661405931286,False
0.12258981539419503,False
-0.2507791085353875,False
0.060361661405931286,False
-0.0018664925823324706,False
-0.12632280055885997,False
0.4959587393237776,False
1.0248980482240193,False
0.24704612337072254,False
0.7759854322709645,False
0.12258981539419503,True
-0.7174902634473656,False
0.21593204637659066,False
-0.2507791085353875,True
-0.593033955470838,False
-0.18855095454712373,False
1.0560121252181514,False
-0.375235416511915,False
-0.12632280055885997,False
-0.3441213395177831,False
0.43373058533551384,False
-1.370885880324135,False
-0.15743687755299185,False
-0.18855095454712373,False
0.37150243134725003,False
-0.3441213395177831,False
-1.370885880324135,False
-0.4685776474943106,False
-0.593033955470838,False
-0.4063494935060468,False
-0.09520872356472809,False
-0.6552621094591018,False
-1.2153154953534757,False
-0.4063494935060468,False
0.40261650834138196,False
-0.2507791085353875,False
0.09147573840006316,False
0.5893009703061732,False
0.4648446623296457,False
0.029247584411799404,False
-0.9041747254121569,False
-0.9352888024062888,False
0.6204150473003051,False
0.9626698942357557,False
0.5270728163179095,True
-0.9975169563945525,False
-0.28189318552951936,False
0.5893009703061732,False
-0.5308058014825743,False
-0.6552621094591018,False
-0.0018664925823324706,False
-0.7797184174356293,False
0.6826432012885688,False
0.029247584411799404,False
0.43373058533551384,False
-0.28189318552951936,False
0.1537038923883269,False
-0.15743687755299185,False
0.40261650834138196,False
-0.0018664925823324706,False
-0.28189318552951936,False
0.060361661405931286,True
0.6826432012885688,False
0.2781602003648544,False
-1.1530873413652118,False
0.4648446623296457,False
0.37150243134725003,False
-0.3441213395177831,False
-0.28189318552951936,False
-0.06409464657059621,False
0.18481796938245879,False
0.09147573840006316,False
0.1537038923883269,False
-0.49969172448844246,False
-0.8108324944297612,True
0.6204150473003051,False
0.24704612337072254,False
-0.18855095454712373,False
0.21593204637659066,True
0.40261650834138196,False
0.37150243134725003,False
-0.15743687755299185,False
0.060361661405931286,False
-0.06409464657059621,False
-0.0018664925823324706,False
0.18481796938245879,True
-0.4063494935060468,False
-0.0018664925823324706,False
-0.0018664925823324706,False
-0.2196650315412556,True
-0.4063494935060468,False
0.18481796938245879,False
-0.06409464657059621,False
0.5581868933120413,False
-0.06409464657059621,False
0.12258981539419503,False
-0.03298056957646435,False
0.2781602003648544,False
-0.03298056957646435,False
-0.06409464657059621,False
-0.2196650315412556,False
-0.0018664925823324706,False
-0.2196650315412556,False
0.12258981539419503,False
0.30927427735898627,False
0.21593204637659066,False
-0.06409464657059621,False
-0.12632280055885997,False
0.12258981539419503,True
0.34038835435311815,False
-0.2507791085353875,False
0.1537038923883269,False
0.12258981539419503,False
-0.375235416511915,False
-0.06409464657059621,False
0.1537038923883269,False
0.30927427735898627,True
-0.7486043404414975,False
0.18481796938245879,False
0.24704612337072254,False
-0.2196650315412556,False
0.1537038923883269,False
0.24704612337072254,False
0.21593204637659066,False
-0.03298056957646435,False
0.5270728163179095,False
0.21593204637659066,False
0.09147573840006316,False
0.029247584411799404,False
0.1537038923883269,False
-0.4063494935060468,False
0.060361661405931286,False
0.34038835435311815,False
-0.5619198784767062,False
-1.12197326437108,False
-0.9975169563945525,False
0.09147573840006316,False
-0.28189318552951936,False
-0.4063494935060468,False
-0.18855095454712373,False
0.21593204637659066,False
-0.9041747254121569,False
0.9626698942357557,False
0.6826432012885688,False
0.6204150473003051,False
1.1493543562005468,False
0.4959587393237776,False
1.2426965871829425,False
-0.28189318552951936,False
-0.12632280055885997,False
-0.28189318552951936,False
0.060361661405931286,False
-0.4685776474943106,False
-1.6820266502654537,False
-0.7486043404414975,False
0.5581868933120413,False
-1.0908591873769482,False
-1.5886844192830583,False
-0.8419465714238932,False
-1.2775436493417394,False
0.6204150473003051,False
0.37150243134725003,False
-0.0018664925823324706,False
0.9004417402474919,False
-0.03298056957646435,False
0.7759854322709645,False
0.2781602003648544,False
0.18481796938245879,False
-0.18855095454712373,False
0.18481796938245879,False
-0.49969172448844246,False
-0.4374635705001787,False
0.43373058533551384,False
-0.18855095454712373,False
-0.4685776474943106,False
0.7137572782827007,False
-0.4374635705001787,False
0.09147573840006316,False
-0.15743687755299185,True
-0.7174902634473656,False
-0.12632280055885997,True
-0.7486043404414975,False
-0.9041747254121569,False
-0.06409464657059621,False
-0.09520872356472809,False
-0.31300726252365124,False
-0.4063494935060468,False
0.18481796938245879,False
0.5893009703061732,False
-0.18855095454712373,False
-0.18855095454712373,False
0.30927427735898627,False
0.09147573840006316,False
0.24704612337072254,False
0.060361661405931286,False
0.30927427735898627,False
0.029247584411799404,False
-0.03298056957646435,False
0.40261650834138196,False
-0.06409464657059621,True
-0.4063494935060468,False
0.060361661405931286,False
0.4959587393237776,False
-0.06409464657059621,False
0.12258981539419503,False
0.060361661405931286,False
0.060361661405931286,False
0.34038835435311815,False
0.029247584411799404,False
-0.03298056957646435,False
0.18481796938245879,False
0.09147573840006316,False
-0.06409464657059621,False
-0.18855095454712373,False
-0.18855095454712373,False
-0.0018664925823324706,True
-0.4063494935060468,False
-0.12632280055885997,False
0.060361661405931286,False
-0.09520872356472809,False
0.30927427735898627,False
-0.03298056957646435,False
0.30927427735898627,False
0.18481796938245879,False
-0.4374635705001787,False
0.060361661405931286,False
-0.2196650315412556,False
-0.28189318552951936,True
-0.62414803246497,True
0.5893009703061732,False
-0.28189318552951936,False
-0.03298056957646435,False
-0.28189318552951936,False
-0.7486043404414975,False
2.2383470509951624,False
0.12258981539419503,False
0.7759854322709645,False
-0.9664028794004207,False
0.5581868933120413,False
0.18481796938245879,False
0.30927427735898627,False
0.43373058533551384,False
0.2781602003648544,False
0.2781602003648544,False
0.2781602003648544,False
0.6204150473003051,False
-0.28189318552951936,False
0.09147573840006316,False
-0.12632280055885997,False
-0.593033955470838,False
-0.6552621094591018,False
2.0205485120362394,False
0.1537038923883269,False
-1.12197326437108,False
-0.28189318552951936,False
1.8338640500714483,False
-1.5575703422889262,False
0.12258981539419503,False
-0.12632280055885997,False
-0.593033955470838,False
-1.4642281113065307,False
0.9004417402474919,False
0.12258981539419503,False
0.24704612337072254,False
2.082776666024503,False
-0.09520872356472809,False
-0.06409464657059621,False
0.029247584411799404,True
1.5849514341183932,False
-0.9041747254121569,False
-0.4685776474943106,False
0.12258981539419503,False
-0.4374635705001787,False
0.37150243134725003,False
0.029247584411799404,False
0.6204150473003051,False
-0.18855095454712373,False
-1.2153154953534757,False
-0.0018664925823324706,False
-0.03298056957646435,False
0.18481796938245879,False
0.4648446623296457,False
0.30927427735898627,False
-0.5308058014825743,False
-0.375235416511915,False
-0.4063494935060468,False
0.12258981539419503,False
0.21593204637659066,False
0.37150243134725003,True
0.40261650834138196,False
0.09147573840006316,True
0.7137572782827007,False
0.18481796938245879,False
0.5581868933120413,False
0.2781602003648544,False
-0.2196650315412556,False
-0.12632280055885997,False
0.4959587393237776,False
0.86932766325336,False
-0.28189318552951936,False
-0.2196650315412556,False
-0.2507791085353875,False
-0.4063494935060468,False
0.09147573840006316,False
-0.31300726252365124,False
0.651529124294437,False
-0.03298056957646435,False
0.24704612337072254,False
-0.12632280055885997,False
-0.18855095454712373,False
0.029247584411799404,False
-0.03298056957646435,False
0.060361661405931286,False
0.12258981539419503,True
-0.4374635705001787,False
-0.0018664925823324706,False
0.12258981539419503,False
0.12258981539419503,False
-0.31300726252365124,False
-0.09520872356472809,False
0.2781602003648544,False
0.029247584411799404,False
-0.2196650315412556,False
-0.15743687755299185,False
0.18481796938245879,False
-0.0018664925823324706,False
0.060361661405931286,False
-0.2196650315412556,False
-0.03298056957646435,False
-0.18855095454712373,False
-0.06409464657059621,False
-0.28189318552951936,False
-0.28189318552951936,False
-0.2196650315412556,False
-0.09520872356472809,False
0.40261650834138196,False
-0.2196650315412556,False
-0.49969172448844246,False
-0.2196650315412556,True
-0.4685776474943106,False
-0.2507791085353875,False
0.1537038923883269,False
-0.4374635705001787,False
-0.18855095454712373,False
0.40261650834138196,False
-0.03298056957646435,False
0.18481796938245879,False
2.456145589954086,False
0.1537038923883269,True
1.118240279206415,False
-0.49969172448844246,False
0.2781602003648544,False
1.0560121252181514,False
-1.0908591873769482,False
0.060361661405931286,False
0.4648446623296457,False
0.651529124294437,False
-0.62414803246497,False
-0.5308058014825743,False
-0.15743687755299185,False
0.5581868933120413,False
3.047313052842591,False
0.7448713552768326,False
0.651529124294437,False
-0.7486043404414975,False
0.651529124294437,False
-0.6552621094591018,False
0.029247584411799404,True
-1.61979849627719,False
0.37150243134725003,False
-1.2775436493417394,True
-2.646563037083542,False
-1.4953421883006626,False
-0.9664028794004207,False
0.4648446623296457,False
-1.4019999573182669,True
-3.4866431159251023,False
-0.6863761864532337,False
-1.868711112230245,False
-0.7174902634473656,False
-0.8108324944297612,False
1.0560121252181514,False
0.651529124294437,False
0.09147573840006316,False
0.5893009703061732,False
-0.0018664925823324706,False
-0.375235416511915,False
1.0248980482240193,False
-0.28189318552951936,False
0.6204150473003051,False
0.34038835435311815,False
0.5270728163179095,False
0.6826432012885688,False
-0.49969172448844246,False
0.09147573840006316,False
0.43373058533551384,True
-0.7797184174356293,False
-0.4374635705001787,False
-0.4685776474943106,False
0.5270728163179095,False
0.4959587393237776,False
0.060361661405931286,False
-0.28189318552951936,False
0.7759854322709645,False
0.7448713552768326,False
0.18481796938245879,False
-0.49969172448844246,False
-0.06409464657059621,False
0.21593204637659066,False
-0.9041747254121569,False
-0.03298056957646435,False
-0.15743687755299185,False
0.43373058533551384,False
0.24704612337072254,False
0.1537038923883269,False
-0.4063494935060468,False
0.1537038923883269,False
0.2781602003648544,False
-0.2507791085353875,False
0.24704612337072254,False
-0.2196650315412556,False
0.24704612337072254,False
0.060361661405931286,False
-0.15743687755299185,False
-0.28189318552951936,False
-0.06409464657059621,False
-0.12632280055885997,True
-0.49969172448844246,False
0.2781602003648544,False
0.1537038923883269,False
0.43373058533551384,False
-0.06409464657059621,False
0.2781602003648544,False
-0.06409464657059621,False
-0.15743687755299185,False
-0.09520872356472809,False
0.5581868933120413,False
-0.09520872356472809,False
0.2781602003648544,False
-0.12632280055885997,True
-0.7486043404414975,False
-0.09520872356472809,False
-0.03298056957646435,False
-0.9352888024062888,False
0.34038835435311815,False
0.029247584411799404,False
-1.0597451103828164,False
0.09147573840006316,False
0.2781602003648544,False
-0.12632280055885997,False
0.21593204637659066,True
-0.5619198784767062,False
0.37150243134725003,False
-0.4063494935060468,False
-0.15743687755299185,False
-0.12632280055885997,False
-0.62414803246497,False
-0.12632280055885997,False
-0.15743687755299185,False
-0.2507791085353875,False
3.3273397457897786,False
1.6471795881066569,False
0.4959587393237776,False
-0.09520872356472809,False
-1.184201418359344,False
0.12258981539419503,False
0.9626698942357557,False
-0.49969172448844246,False
0.09147573840006316,False
-0.375235416511915,False
-0.03298056957646435,False
1.3360388181653382,False
-1.0597451103828164,True
-2.2109659591656956,False
-0.9352888024062888,False
-0.4374635705001787,False
0.37150243134725003,False
0.37150243134725003,False
-1.1530873413652118,False
-1.61979849627719,False
-0.6552621094591018,False
-0.3441213395177831,False
0.9937839712298875,False
0.7137572782827007,False
-1.7442548042537176,False
-0.12632280055885997,False
0.2781602003648544,False
-0.9352888024062888,False
-0.9975169563945525,False
-0.06409464657059621,False
0.7137572782827007,False
-0.7174902634473656,False
0.2781602003648544,False
1.6471795881066569,False
-0.8108324944297612,False
0.6826432012885688,False
0.9626698942357557,False
-0.4374635705001787,False
0.6204150473003051,False
-0.4374635705001787,True
1.36715289515947,False
0.6204150473003051,False
1.0248980482240193,False
0.2781602003648544,False
-0.15743687755299185,False
0.8382135862592281,False
-0.09520872356472809,False
-1.5264562652947944,False
-1.0908591873769482,False
0.029247584411799404,False
0.4648446623296457,False
-0.0018664925823324706,False
-1.0597451103828164,False
-0.12632280055885997,False
-0.15743687755299185,False
0.1537038923883269,False
-0.15743687755299185,False
0.7759854322709645,False
0.8070995092650962,False
-0.09520872356472809,False
-0.18855095454712373,False
-0.62414803246497,False
0.651529124294437,False
0.34038835435311815,False
-0.7174902634473656,True
0.9315558172416237,True
-0.9352888024062888,False
-0.2507791085353875,False
0.86932766325336,False
-0.28189318552951936,False
-0.15743687755299185,False
-0.4063494935060468,False
0.4959587393237776,False
-0.6863761864532337,False
-0.2507791085353875,False
-1.6820266502654537,False
-0.2507791085353875,False
0.6826432012885688,False
-0.49969172448844246,False
0.86932766325336,True
-0.62414803246497,False
0.060361661405931286,False
-0.2507791085353875,False
0.37150243134725003,False
-0.09520872356472809,False
-0.06409464657059621,False
0.30927427735898627,False
-0.06409464657059621,False
0.21593204637659066,False
0.18481796938245879,False
0.6204150473003051,False
-0.593033955470838,False
0.09147573840006316,True
-0.9352888024062888,False
-0.6552621094591018,False
0.24704612337072254,False
-0.375235416511915,False
0.18481796938245879,False
-0.03298056957646435,False
-0.06409464657059621,False
0.30927427735898627,False
0.1537038923883269,False
-0.2196650315412556,False
-0.03298056957646435,False
-0.06409464657059621,False
0.21593204637659066,False
0.43373058533551384,False
-0.06409464657059621,False
0.060361661405931286,False
-0.6863761864532337,False
-0.31300726252365124,False
0.30927427735898627,False
0.5893009703061732,False
1.118240279206415,False
-0.2507791085353875,False
0.37150243134725003,False
-1.868711112230245,False
-0.4374635705001787,False
-0.9352888024062888,False
-0.18855095454712373,False
-0.7174902634473656,False
-0.15743687755299185,False
-0.5619198784767062,False
0.9937839712298875,False
0.2781602003648544,False
-1.4331140343123987,False
0.060361661405931286,False
-0.03298056957646435,False
0.7137572782827007,False
-1.8375970352361133,False
-0.8108324944297612,False
0.43373058533551384,False
-0.5619198784767062,False
0.651529124294437,False
0.24704612337072254,False
0.24704612337072254,False
0.060361661405931286,False
-1.2153154953534757,False
-0.873060648418025,False
0.9626698942357557,False
0.37150243134725003,True
0.9937839712298875,False
-0.8108324944297612,False
0.12258981539419503,False
1.0248980482240193,False
0.86932766325336,False
1.0248980482240193,False
0.2781602003648544,False
0.7137572782827007,False
0.24704612337072254,True
-1.7131407272595858,False
0.18481796938245879,False
-0.5619198784767062,False
-0.4063494935060468,False
-0.5308058014825743,False
0.18481796938245879,False
-0.375235416511915,True
1.118240279206415,False
0.7448713552768326,False
0.8070995092650962,False
-0.4063494935060468,False
0.12258981539419503,False
-0.28189318552951936,False
-0.49969172448844246,False
0.12258981539419503,False
0.029247584411799404,False
-0.4685776474943106,False
-1.1530873413652118,False
-0.06409464657059621,False
-0.5308058014825743,False
0.060361661405931286,False
-0.7174902634473656,False
0.651529124294437,False
-0.4063494935060468,False
0.09147573840006316,False
0.060361661405931286,False
-0.31300726252365124,False
0.6826432012885688,False
0.12258981539419503,False
-0.3441213395177831,False
-3.0821601150013884,False
-0.15743687755299185,False
-0.2196650315412556,False
-0.03298056957646435,False
-0.9352888024062888,False
0.21593204637659066,False
-0.5308058014825743,False
-0.3441213395177831,False
-0.12632280055885997,False
0.37150243134725003,False
0.2781602003648544,False
-0.375235416511915,False
0.86932766325336,False
-0.8419465714238932,False
-0.09520872356472809,False
-0.375235416511915,False
-0.2196650315412556,False
-0.3441213395177831,False
-0.4063494935060468,False
-0.7486043404414975,False
0.18481796938245879,False
-0.2507791085353875,False
-0.5619198784767062,False
-0.4374635705001787,False
-0.4374635705001787,True
-1.0286310333886843,False
0.21593204637659066,False
0.40261650834138196,False
-0.28189318552951936,False
-1.184201418359344,False
-0.4374635705001787,False
0.34038835435311815,False
-0.6552621094591018,False
0.2781602003648544,False
-0.2507791085353875,False
0.1537038923883269,False
0.2781602003648544,False
0.40261650834138196,False
-0.28189318552951936,False
-0.4685776474943106,False
-0.18855095454712373,False
-0.03298056957646435,False
-0.9352888024062888,False
0.4648446623296457,False
-0.5619198784767062,False
-0.9041747254121569,False
2.611715974924745,False
-0.18855095454712373,False
0.34038835435311815,False
-0.49969172448844246,False
-0.62414803246497,False
-0.593033955470838,False
0.43373058533551384,False
0.5270728163179095,False
1.7716358960831844,False
0.43373058533551384,False
0.37150243134725003,False
0.30927427735898627,False
-2.646563037083542,False
1.118240279206415,False
0.9004417402474919,False
-0.49969172448844246,False
0.37150243134725003,False
1.4604951261418657,False
-0.8419465714238932,False
-0.03298056957646435,False
-0.4374635705001787,False
0.18481796938245879,False
1.2738106641770743,False
-0.7174902634473656,False
0.5270728163179095,False
-0.31300726252365124,False
-1.3397718033300032,False
1.4293810491477337,False
1.8027499730773162,False
-0.4685776474943106,False
1.4604951261418657,False
-0.3441213395177831,False
0.060361661405931286,False
-0.18855095454712373,False
-1.5575703422889262,False
-0.28189318552951936,False
-0.3441213395177831,False
-0.3441213395177831,False
0.09147573840006316,False
-0.18855095454712373,False
0.8382135862592281,True
1.0560121252181514,True
1.86497812706558,False
0.7137572782827007,False
-0.9352888024062888,False
1.0560121252181514,False
-0.7174902634473656,False
-0.5619198784767062,False
-0.4685776474943106,False
0.4959587393237776,False
0.30927427735898627,False
0.18481796938245879,False
-0.375235416511915,True
-1.4019999573182669,False
-0.18855095454712373,False
-0.5619198784767062,False
0.30927427735898627,False
0.029247584411799404,False
0.43373058533551384,False
0.24704612337072254,False
0.34038835435311815,False
0.651529124294437,False
-0.4374635705001787,False
0.651529124294437,False
-0.7797184174356293,False
-0.593033955470838,False
0.029247584411799404,False
-0.375235416511915,False
1.118240279206415,False
-0.03298056957646435,False
-0.49969172448844246,False
-0.3441213395177831,False
-0.31300726252365124,False
-0.2507791085353875,False
-0.6552621094591018,False
-0.28189318552951936,False
-0.593033955470838,False
0.37150243134725003,False
-0.4685776474943106,False
0.060361661405931286,False
0.5581868933120413,False
-0.03298056957646435,False
0.40261650834138196,False
0.34038835435311815,False
-0.28189318552951936,False
-0.06409464657059621,False
-0.06409464657059621,False
0.18481796938245879,False
-0.2196650315412556,False
0.37150243134725003,False
-0.375235416511915,False
0.1537038923883269,False
-0.6552621094591018,False
-0.3441213395177831,False
-0.18855095454712373,True
-0.6863761864532337,False
0.37150243134725003,False
-0.4685776474943106,False
-0.2196650315412556,False
-0.2196650315412556,False
-0.06409464657059621,True
0.6204150473003051,False
-0.4063494935060468,False
-0.15743687755299185,False
0.1537038923883269,False
-0.03298056957646435,False
0.060361661405931286,False
0.21593204637659066,False
0.4648446623296457,False
0.37150243134725003,False
0.24704612337072254,False
0.43373058533551384,False
0.7137572782827007,False
-0.4374635705001787,False
-0.09520872356472809,False
0.6204150473003051,False
0.029247584411799404,False
0.37150243134725003,False
-0.5619198784767062,False
-0.375235416511915,False
-0.4685776474943106,False
0.43373058533551384,False
-0.0018664925823324706,False
-0.2507791085353875,False
0.6826432012885688,False
-1.650912573271322,False
-1.0908591873769482,False
-1.184201418359344,False
0.1537038923883269,False
0.5893009703061732,False
1.1493543562005468,False
-0.4685776474943106,False
-1.61979849627719,False
1.9583203580479756,False
1.5849514341183932,False
-1.3397718033300032,False
1.86497812706558,False
-0.06409464657059621,False
1.0248980482240193,False
0.9937839712298875,False
-0.4685776474943106,False
-0.62414803246497,False
-0.8108324944297612,False
0.060361661405931286,False
1.7094077420949207,False
1.4916092031359975,False
-0.4685776474943106,False
0.4648446623296457,False
0.5893009703061732,False
-1.4019999573182669,False
-0.3441213395177831,False
-0.49969172448844246,False
-0.2507791085353875,False
-0.375235416511915,False
-0.18855095454712373,False
0.18481796938245879,False
-0.873060648418025,False
0.6204150473003051,False
-0.873060648418025,True
-0.9664028794004207,False
0.18481796938245879,False
-0.4685776474943106,False
-0.28189318552951936,False
0.7759854322709645,False
0.09147573840006316,False
0.9315558172416237,False
0.43373058533551384,False
0.30927427735898627,False
-0.15743687755299185,False
0.2781602003648544,False
1.0871262022122832,False
-0.28189318552951936,False
0.18481796938245879,False
-0.49969172448844246,True
0.7137572782827007,False
0.060361661405931286,False
-0.28189318552951936,False
-0.4374635705001787,False
-0.15743687755299185,False
0.060361661405931286,False
0.029247584411799404,False
0.4959587393237776,False
0.12258981539419503,True
0.651529124294437,False
-0.3441213395177831,False
0.09147573840006316,False
0.43373058533551384,False
-0.0018664925823324706,False
-0.18855095454712373,False
0.34038835435311815,False
0.09147573840006316,True
0.9937839712298875,False
-0.15743687755299185,False
-0.2196650315412556,False
-0.15743687755299185,False
-0.4374635705001787,False
0.1537038923883269,False
-0.15743687755299185,False
0.09147573840006316,False
-0.2507791085353875,False
0.2781602003648544,False
-0.0018664925823324706,False
0.029247584411799404,False
-0.18855095454712373,False
0.5893009703061732,False
0.37150243134725003,False
0.2781602003648544,False
-0.2507791085353875,False
-0.03298056957646435,False
-0.3441213395177831,False
-0.0018664925823324706,False
-0.28189318552951936,False
0.43373058533551384,False
-0.09520872356472809,False
0.2781602003648544,False
-0.15743687755299185,False
-0.31300726252365124,False
-0.09520872356472809,False
0.5581868933120413,False
0.060361661405931286,False
-0.12632280055885997,False
0.21593204637659066,False
0.4959587393237776,False
0.029247584411799404,False
0.5581868933120413,False
-0.4063494935060468,False
-2.7710193450600693,False
1.36715289515947,False
-0.7174902634473656,False
-0.18855095454712373,False
-0.15743687755299185,False
0.060361661405931286,False
-0.9664028794004207,False
0.1537038923883269,False
-0.06409464657059621,False
-1.370885880324135,False
-0.4685776474943106,False
-0.03298056957646435,False
0.2781602003648544,False
-0.7486043404414975,False
0.4959587393237776,False
1.3360388181653382,False
-0.31300726252365124,False
0.34038835435311815,False
0.8382135862592281,False
0.5893009703061732,True
-1.0597451103828164,True
-1.0286310333886843,False
0.9315558172416237,False
0.86932766325336,False
0.09147573840006316,False
0.7759854322709645,False
-0.62414803246497,False
0.24704612337072254,False
0.9937839712298875,True
0.6204150473003051,False
-1.899825189224377,False
-1.184201418359344,False
0.9937839712298875,False
-1.650912573271322,False
-2.1176237281833,False
-0.9664028794004207,True
-1.7442548042537176,True
1.5849514341183932,False
-0.4685776474943106,False
-0.3441213395177831,False
-0.12632280055885997,False
0.029247584411799404,False
0.43373058533551384,False
-0.8108324944297612,False
-0.18855095454712373,False
-0.9352888024062888,False
1.0248980482240193,False
0.8070995092650962,False
0.21593204637659066,False
0.9315558172416237,False
0.21593204637659066,False
0.30927427735898627,False
-0.0018664925823324706,False
0.4648446623296457,False
-0.2196650315412556,False
-0.4063494935060468,False
0.1537038923883269,False
-0.6863761864532337,False
0.09147573840006316,False
0.7137572782827007,False
-0.18855095454712373,False
-0.593033955470838,False
-0.0018664925823324706,False
-0.06409464657059621,False
-0.28189318552951936,False
-0.09520872356472809,False
-0.0018664925823324706,False
-0.49969172448844246,False
-0.2507791085353875,False
-0.03298056957646435,False
0.9937839712298875,False
-0.28189318552951936,False
0.30927427735898627,False
0.651529124294437,False
-0.15743687755299185,False
-0.15743687755299185,False
0.40261650834138196,False
-0.15743687755299185,False
-0.4685776474943106,False
-0.12632280055885997,False
0.8382135862592281,False
0.40261650834138196,False
-0.3441213395177831,False
0.40261650834138196,False
0.9315558172416237,False
0.1537038923883269,False
-0.4374635705001787,False
0.1537038923883269,False
-0.09520872356472809,False
-0.18855095454712373,False
0.7759854322709645,False
-0.09520872356472809,False
-0.18855095454712373,False
-0.15743687755299185,True
-1.12197326437108,False
0.4959587393237776,False
-1.12197326437108,False
-0.28189318552951936,False
-0.31300726252365124,False
0.43373058533551384,False
0.18481796938245879,False
-0.2507791085353875,False
-0.0018664925823324706,True
0.5893009703061732,True
0.5581868933120413,False
0.40261650834138196,False
0.4648446623296457,False
0.37150243134725003,False
0.6826432012885688,False
0.24704612337072254,False
0.6826432012885688,False
0.30927427735898627,False
2.0205485120362394,False
-0.3441213395177831,False
-0.9352888024062888,True
-0.9041747254121569,False
-0.2507791085353875,False
-0.31300726252365124,False
0.37150243134725003,True
-0.8419465714238932,False
-0.31300726252365124,False
0.24704612337072254,False
0.18481796938245879,False
-0.7486043404414975,False
-0.09520872356472809,False
0.5270728163179095,False
-0.4374635705001787,False
1.5227232801301294,False
1.1493543562005468,False
0.7137572782827007,False
-0.7174902634473656,False
0.9937839712298875,False
-0.7486043404414975,False
-1.5264562652947944,False
-0.06409464657059621,False
1.6782936651007887,False
0.4959587393237776,False
-0.06409464657059621,False
-0.6863761864532337,False
0.6204150473003051,False
-0.9041747254121569,False
0.4959587393237776,False
0.09147573840006316,False
-0.09520872356472809,False
0.4959587393237776,False
-0.7797184174356293,False
0.09147573840006316,False
0.7448713552768326,False
0.8070995092650962,True
1.6471795881066569,False
-0.8108324944297612,False
0.029247584411799404,False
0.2781602003648544,False
0.5270728163179095,False
1.118240279206415,False
-1.3397718033300032,False
0.86932766325336,False
-1.2153154953534757,False
-0.28189318552951936,False
0.12258981539419503,False
1.2426965871829425,False
0.651529124294437,False
-0.09520872356472809,False
0.43373058533551384,False
1.1493543562005468,False
0.12258981539419503,False
0.2781602003648544,False
0.09147573840006316,False
-0.06409464657059621,False
0.5581868933120413,False
-0.6863761864532337,False
0.34038835435311815,False
0.21593204637659066,False
-0.31300726252365124,False
0.4648446623296457,False
-0.06409464657059621,False
-0.4685776474943106,False
0.2781602003648544,False
-0.49969172448844246,False
0.12258981539419503,False
-0.06409464657059621,False
-0.0018664925823324706,False
0.1537038923883269,True
0.37150243134725003,False
0.029247584411799404,False
-0.4063494935060468,False
-0.4374635705001787,False
0.18481796938245879,False
0.18481796938245879,False
0.4959587393237776,False
-0.18855095454712373,False
-0.2196650315412556,False
-0.28189318552951936,False
0.5581868933120413,False
-0.4374635705001787,True
1.3982669721536019,False
-0.4685776474943106,False
-0.2507791085353875,False
-0.18855095454712373,False
0.34038835435311815,False
-0.03298056957646435,False
-0.09520872356472809,False
0.24704612337072254,False
-0.4685776474943106,False
0.1537038923883269,False
0.7448713552768326,False
0.12258981539419503,False
-0.06409464657059621,False
-0.12632280055885997,False
-0.18855095454712373,False
0.1537038923883269,False
-0.31300726252365124,False
-0.09520872356472809,False
0.34038835435311815,False
0.18481796938245879,False
-0.06409464657059621,False
-0.0018664925823324706,False
-0.06409464657059621,False
-0.15743687755299185,False
0.1537038923883269,False
1.36715289515947,False
-0.0018664925823324706,False
-0.06409464657059621,False
0.43373058533551384,True
0.9626698942357557,False
-0.18855095454712373,False
-0.18855095454712373,False
-0.0018664925823324706,False
0.40261650834138196,False
-0.6863761864532337,False
-0.12632280055885997,False
-0.31300726252365124,False
-0.18855095454712373,False
-0.6863761864532337,False
-0.31300726252365124,False
-0.2196650315412556,False
0.8070995092650962,False
-0.4374635705001787,False
1.9583203580479756,False
0.7759854322709645,False
1.1493543562005468,False
0.12258981539419503,False
1.0248980482240193,False
-0.2196650315412556,False
1.36715289515947,False
0.7448713552768326,False
-1.12197326437108,False
0.6826432012885688,False
0.8382135862592281,False
-0.06409464657059621,False
1.0560121252181514,False
0.86932766325336,False
-0.28189318552951936,False
-0.3441213395177831,False
1.0248980482240193,False
0.060361661405931286,False
0.7759854322709645,False
0.651529124294437,False
-0.49969172448844246,False
0.060361661405931286,False
0.34038835435311815,False
0.34038835435311815,False
-1.12197326437108,False
-0.2196650315412556,False
0.34038835435311815,False
-0.09520872356472809,False
0.24704612337072254,False
-0.03298056957646435,False
-0.5308058014825743,False
-0.7486043404414975,False
-0.09520872356472809,False
-0.2507791085353875,False
0.029247584411799404,False
0.2781602003648544,False
0.8070995092650962,False
-0.9975169563945525,False
-0.9041747254121569,False
0.43373058533551384,False
0.24704612337072254,False
0.8382135862592281,False
0.060361661405931286,False
0.1537038923883269,False
-0.09520872356472809,False
0.34038835435311815,False
0.34038835435311815,False
-0.09520872356472809,False
-0.09520872356472809,False
-0.28189318552951936,False
-0.28189318552951936,False
-0.28189318552951936,False
0.2781602003648544,False
0.43373058533551384,False
0.12258981539419503,False
0.12258981539419503,False
-0.18855095454712373,False
1.1493543562005468,False
